X,Y,SHIFT,REPORT_DAT,CCN,OFFENSE,METHOD,DISTRICT
-77.01873297,38.88604699,EVENING,11/2/2023,23180347,THEFT/OTHER,OTHERS,1
-77.02322075,38.93926241,DAY,11/3/2023,23180704,THEFT F/AUTO,OTHERS,4
-77.00255229,38.90565373,EVENING,11/4/2023,23181023,THEFT/OTHER,OTHERS,5
-77.00905531,38.90765056,DAY,11/4/2023,23181352,ROBBERY,GUN,3
-76.98800785,38.95372086,EVENING,10/26/2023,23173459,THEFT/OTHER,OTHERS,4
-77.00667056,38.87929192,EVENING,10/22/2023,23174031,THEFT/OTHER,OTHERS,1
-77.02497743,38.90724602,DAY,10/22/2023,23174081,THEFT/OTHER,OTHERS,3
-77.01989445,38.87885567,EVENING,10/22/2023,23174130,MOTOR VEHICLE THEFT,OTHERS,1
-77.0275628,38.92074074,EVENING,10/24/2023,23174778,THEFT F/AUTO,OTHERS,3
-77.03273216,38.92952468,MIDNIGHT,10/24/2023,23174893,THEFT/OTHER,OTHERS,3
-76.99951424,38.88200774,EVENING,10/25/2023,23175798,MOTOR VEHICLE THEFT,OTHERS,1
-77.03503444,38.93507502,MIDNIGHT,10/26/2023,23176035,ROBBERY,GUN,4
-77.03121981,38.9376132,MIDNIGHT,10/26/2023,23176071,ROBBERY,GUN,4
-76.95082186,38.8605848,MIDNIGHT,10/26/2023,23176104,ROBBERY,GUN,6
-76.99024757,38.89674112,EVENING,10/26/2023,23176386,MOTOR VEHICLE THEFT,OTHERS,1
-77.00708114,38.87648984,DAY,10/30/2023,23178552,ROBBERY,OTHERS,1
-76.92218494,38.88705205,MIDNIGHT,10/31/2023,23178893,ROBBERY,GUN,6
-77.01065365,38.87139901,DAY,10/31/2023,23179115,MOTOR VEHICLE THEFT,OTHERS,1
-77.05190543,38.9242076,DAY,10/31/2023,23179123,THEFT/OTHER,OTHERS,2
-77.03273216,38.92952468,EVENING,10/31/2023,23179261,THEFT/OTHER,OTHERS,3
-77.00126475,38.87929191,EVENING,10/31/2023,23179360,MOTOR VEHICLE THEFT,OTHERS,1
-76.97088176,38.85634105,EVENING,11/1/2023,23179414,ROBBERY,GUN,7
-77.0308687,38.93494008,EVENING,11/3/2023,23180876,THEFT F/AUTO,OTHERS,4
-76.98293285,38.88980942,EVENING,11/4/2023,23180952,MOTOR VEHICLE THEFT,OTHERS,1
-76.98437043,38.87985977,MIDNIGHT,11/8/2023,23181576,THEFT/OTHER,OTHERS,1
-77.03985046,38.9170118,MIDNIGHT,11/5/2023,23181609,THEFT/OTHER,OTHERS,3
-77.03364584,38.9007772,DAY,11/6/2023,23182343,THEFT F/AUTO,OTHERS,2
-77.00905268,38.91149505,EVENING,11/7/2023,23183048,MOTOR VEHICLE THEFT,OTHERS,3
-77.02458571,38.93815618,EVENING,11/8/2023,23183346,THEFT/OTHER,OTHERS,4
-77.02398021,38.8954723,EVENING,11/8/2023,23183803,THEFT F/AUTO,OTHERS,1
-77.03325664,38.90965936,MIDNIGHT,11/9/2023,23183988,THEFT/OTHER,OTHERS,2
-76.97495524,38.87137137,MIDNIGHT,11/9/2023,23184022,ASSAULT W/DANGEROUS WEAPON,KNIFE,6
-76.9958484,38.92447255,EVENING,11/10/2023,23184492,ROBBERY,GUN,5
-76.97266997,38.84974329,MIDNIGHT,11/10/2023,23184585,ASSAULT W/DANGEROUS WEAPON,OTHERS,7
-77.02497905,38.91483816,DAY,11/11/2023,23185260,THEFT/OTHER,OTHERS,3
-76.98609412,38.86695739,EVENING,11/12/2023,23185685,BURGLARY,OTHERS,6
-77.01990154,38.91478382,DAY,11/12/2023,23185709,THEFT F/AUTO,OTHERS,3
-77.03087144,38.9361971,EVENING,11/12/2023,23185844,THEFT F/AUTO,OTHERS,4
-77.03718485,38.93358069,EVENING,11/13/2023,23185900,THEFT F/AUTO,OTHERS,3
-76.99122002,38.93536127,MIDNIGHT,11/14/2023,23186617,THEFT/OTHER,OTHERS,5
-77.03195412,38.91865635,DAY,11/16/2023,23186893,THEFT/OTHER,OTHERS,3
-77.02651085,38.89735568,EVENING,11/15/2023,23187097,THEFT/OTHER,OTHERS,0
-77.03926246,38.90374883,DAY,11/16/2023,23187923,THEFT F/AUTO,OTHERS,2
-77.04825948,38.9113232,DAY,11/17/2023,23188478,THEFT/OTHER,OTHERS,2
-76.93267101,38.88697317,DAY,11/17/2023,23188538,THEFT F/AUTO,OTHERS,6
-77.00826341,38.87929416,DAY,11/18/2023,23189007,THEFT/OTHER,OTHERS,1
-77.08760465,38.91497636,MIDNIGHT,11/19/2023,23189402,ROBBERY,GUN,2
-77.0363978,38.95890529,DAY,11/19/2023,23189504,MOTOR VEHICLE THEFT,OTHERS,4
-77.02705044,38.95838904,EVENING,11/19/2023,23189660,THEFT F/AUTO,OTHERS,4
-77.01432715,38.97484567,DAY,11/20/2023,23190049,THEFT/OTHER,OTHERS,4
-76.98690852,38.90020649,EVENING,11/20/2023,23190153,BURGLARY,OTHERS,1
-77.02531246,38.93288554,DAY,10/22/2023,23424074,THEFT/OTHER,OTHERS,4
-76.96477177,38.87338306,DAY,11/6/2023,23424348,THEFT F/AUTO,OTHERS,6
-77.0628545,38.90644616,DAY,11/7/2023,23424404,THEFT/OTHER,OTHERS,2
-76.99618055,38.88325619,DAY,11/9/2023,23424509,THEFT/OTHER,OTHERS,1
-77.00141221,38.90724328,EVENING,11/12/2023,23424675,THEFT F/AUTO,OTHERS,5
-77.03121981,38.9376132,DAY,11/15/2023,23424733,THEFT/OTHER,OTHERS,4
-77.0058833,38.83515675,DAY,11/19/2023,23424898,THEFT F/AUTO,OTHERS,7
-76.99911368,38.94709814,MIDNIGHT,10/28/2023,23177159,MOTOR VEHICLE THEFT,OTHERS,4
-76.95888194,38.89673086,EVENING,10/28/2023,23177553,ROBBERY,OTHERS,6
-77.03325664,38.90965936,EVENING,10/30/2023,23178201,THEFT/OTHER,OTHERS,2
-77.02191919,38.91039208,DAY,10/31/2023,23179075,MOTOR VEHICLE THEFT,OTHERS,3
-77.03648163,38.92792964,EVENING,10/31/2023,23179318,THEFT F/AUTO,OTHERS,3
-77.03455819,38.91076404,EVENING,11/2/2023,23179992,THEFT/OTHER,OTHERS,2
-77.04492943,38.91855155,MIDNIGHT,11/3/2023,23180605,THEFT/OTHER,OTHERS,3
-76.97014004,38.93459803,DAY,11/3/2023,23180714,THEFT/OTHER,OTHERS,5
-77.05949647,38.97013479,EVENING,11/3/2023,23180948,THEFT F/AUTO,OTHERS,2
-77.02660825,38.98448484,EVENING,11/3/2023,23180987,THEFT/OTHER,OTHERS,4
-77.05190543,38.9242076,DAY,11/5/2023,23181876,BURGLARY,OTHERS,2
-77.03273216,38.92952468,EVENING,11/2/2023,23424249,THEFT/OTHER,OTHERS,3
-77.04577875,38.90101882,DAY,11/7/2023,23424400,THEFT/OTHER,OTHERS,2
-77.00129841,38.88532214,DAY,11/7/2023,23424403,THEFT/OTHER,OTHERS,1
-77.06902122,38.90724244,DAY,11/7/2023,23424408,THEFT/OTHER,OTHERS,2
-77.01763703,38.87787439,DAY,11/10/2023,23184088,THEFT/OTHER,OTHERS,1
-77.04056948,38.90253271,EVENING,11/16/2023,23187652,THEFT F/AUTO,OTHERS,2
-76.97313897,38.84387872,MIDNIGHT,10/29/2023,23177769,ASSAULT W/DANGEROUS WEAPON,KNIFE,7
-77.02294596,38.9133549,EVENING,11/9/2023,23183859,THEFT/OTHER,OTHERS,3
-76.99898363,38.88128138,DAY,11/5/2023,23182017,THEFT/OTHER,OTHERS,1
-77.02190307,38.88078734,DAY,11/6/2023,23182456,THEFT F/AUTO,OTHERS,0
-77.06802635,38.96864423,EVENING,11/6/2023,23182528,THEFT F/AUTO,OTHERS,2
-77.0245715,38.88389065,EVENING,11/7/2023,23183204,THEFT F/AUTO,OTHERS,1
-76.98392992,38.91476496,EVENING,11/8/2023,23183349,THEFT F/AUTO,OTHERS,5
-76.97277371,38.84566736,DAY,11/8/2023,23183549,MOTOR VEHICLE THEFT,OTHERS,7
-77.02795213,38.96198736,EVENING,11/9/2023,23184326,ROBBERY,OTHERS,4
-76.93290787,38.89368428,EVENING,11/11/2023,23185399,ROBBERY,OTHERS,6
-76.9663066,38.92424905,EVENING,11/12/2023,23185434,MOTOR VEHICLE THEFT,OTHERS,5
-77.00277427,38.91260637,DAY,11/12/2023,23185674,MOTOR VEHICLE THEFT,OTHERS,5
-76.96560353,38.87489509,DAY,11/12/2023,23185725,MOTOR VEHICLE THEFT,OTHERS,6
-77.02203337,38.95041949,MIDNIGHT,11/13/2023,23186064,THEFT F/AUTO,OTHERS,4
-76.99196113,38.84688585,EVENING,11/13/2023,23186238,MOTOR VEHICLE THEFT,OTHERS,7
-77.0621667,38.91098395,DAY,11/8/2023,23424451,THEFT/OTHER,OTHERS,2
-77.02161437,38.93484343,DAY,11/8/2023,23424468,THEFT/OTHER,OTHERS,4
-76.9969931,38.93237189,EVENING,11/9/2023,23424485,THEFT/OTHER,OTHERS,5
-77.00430244,38.91756505,EVENING,11/9/2023,23424564,THEFT/OTHER,OTHERS,5
-77.08458976,38.95854165,DAY,11/10/2023,23424622,THEFT/OTHER,OTHERS,2
-77.01372162,38.8812909,DAY,11/12/2023,23424656,THEFT/OTHER,OTHERS,1
-77.01311321,38.90076716,DAY,11/19/2023,23424889,THEFT/OTHER,OTHERS,1
-76.97899645,38.92612079,EVENING,10/22/2023,23174145,THEFT/OTHER,OTHERS,5
-77.04186145,38.92013302,EVENING,10/22/2023,23174181,THEFT/OTHER,OTHERS,3
-77.00971665,38.82439449,EVENING,10/22/2023,23174195,ROBBERY,GUN,7
-77.02660825,38.98448484,EVENING,10/23/2023,23174638,THEFT/OTHER,OTHERS,4
-77.03358335,38.93649543,EVENING,10/24/2023,23174812,THEFT F/AUTO,OTHERS,4
-77.02534445,38.9222995,MIDNIGHT,10/24/2023,23174926,THEFT F/AUTO,OTHERS,3
-77.03273216,38.92952468,EVENING,10/24/2023,23175232,THEFT/OTHER,OTHERS,3
-77.02295399,38.91932446,MIDNIGHT,10/28/2023,23177291,THEFT F/AUTO,OTHERS,3
-77.02195545,38.94877522,DAY,10/30/2023,23178417,MOTOR VEHICLE THEFT,OTHERS,4
-77.05644657,38.92729895,DAY,10/31/2023,23178467,THEFT/OTHER,OTHERS,2
-76.9955522,38.82920993,EVENING,10/30/2023,23178557,THEFT/OTHER,OTHERS,7
-77.03634357,38.98491471,MIDNIGHT,10/25/2023,23175467,THEFT/OTHER,OTHERS,4
-77.05190543,38.9242076,EVENING,10/26/2023,23176286,THEFT/OTHER,OTHERS,2
-77.05190543,38.9242076,DAY,11/2/2023,23179694,THEFT/OTHER,OTHERS,2
-76.95313542,38.92459727,DAY,11/3/2023,23180844,THEFT/OTHER,OTHERS,5
-77.02755376,38.90093076,DAY,11/17/2023,23188484,THEFT/OTHER,OTHERS,2
-77.03643855,38.94134878,EVENING,10/30/2023,23178734,THEFT F/AUTO,OTHERS,4
-77.03748466,38.91701024,EVENING,10/31/2023,23178820,THEFT/OTHER,OTHERS,3
-76.99506473,38.93877213,DAY,11/1/2023,23179609,MOTOR VEHICLE THEFT,OTHERS,4
-77.02165613,38.92688539,EVENING,11/2/2023,23180028,MOTOR VEHICLE THEFT,OTHERS,3
-77.01881889,38.92949568,EVENING,11/3/2023,23180547,ROBBERY,GUN,4
-77.02557758,38.92440812,DAY,11/3/2023,23180766,THEFT F/AUTO,OTHERS,3
-76.95970806,38.8763992,MIDNIGHT,11/4/2023,23181187,ROBBERY,OTHERS,6
-76.98007376,38.91719616,DAY,11/4/2023,23181314,MOTOR VEHICLE THEFT,OTHERS,5
-77.04169192,38.90314236,DAY,11/5/2023,23181921,THEFT/OTHER,OTHERS,2
-77.01474461,38.94326275,EVENING,11/6/2023,23182034,MOTOR VEHICLE THEFT,OTHERS,4
-76.98076147,38.89580145,EVENING,11/5/2023,23182071,THEFT F/AUTO,OTHERS,5
-77.03079536,38.90133929,EVENING,11/5/2023,23182123,THEFT F/AUTO,OTHERS,2
-76.96464984,38.85456903,DAY,11/8/2023,23183599,ROBBERY,OTHERS,0
-77.00588246,38.87885221,DAY,11/8/2023,23183685,THEFT/OTHER,OTHERS,1
-77.05808284,38.93483207,MIDNIGHT,11/10/2023,23184597,THEFT/OTHER,OTHERS,2
-77.03259257,38.9281796,EVENING,11/10/2023,23184920,THEFT/OTHER,OTHERS,3
-77.03981175,38.90611028,EVENING,11/10/2023,23184924,ROBBERY,GUN,2
-76.98364737,38.94314164,MIDNIGHT,11/11/2023,23185142,ASSAULT W/DANGEROUS WEAPON,GUN,4
-76.95033717,38.89849256,DAY,11/11/2023,23185203,THEFT F/AUTO,OTHERS,6
-77.03195412,38.91865635,DAY,11/11/2023,23185298,THEFT/OTHER,OTHERS,3
-77.05190543,38.9242076,DAY,11/12/2023,23185670,THEFT/OTHER,OTHERS,2
-77.02191814,38.91409622,MIDNIGHT,11/14/2023,23186028,THEFT F/AUTO,OTHERS,3
-77.07076136,38.95663595,DAY,11/13/2023,23186287,THEFT F/AUTO,OTHERS,2
-76.94139642,38.88978602,EVENING,11/13/2023,23186493,THEFT/OTHER,OTHERS,6
-77.02506106,38.91557953,MIDNIGHT,11/14/2023,23186697,ASSAULT W/DANGEROUS WEAPON,KNIFE,3
-77.02647446,38.94560004,MIDNIGHT,11/18/2023,23188913,ASSAULT W/DANGEROUS WEAPON,OTHERS,4
-77.0275412,38.92243782,DAY,11/1/2023,23179604,THEFT F/AUTO,OTHERS,3
-77.02191673,38.90911578,DAY,11/18/2023,23424848,THEFT F/AUTO,OTHERS,3
-76.9561399,38.89477496,EVENING,11/15/2023,23187567,ROBBERY,GUN,6
-76.98830966,38.88215642,DAY,11/10/2023,23424586,THEFT/OTHER,OTHERS,1
-76.99420645,38.9387002,DAY,11/12/2023,23424646,THEFT F/AUTO,OTHERS,4
-77.05646711,38.90853891,DAY,11/2/2023,23180305,THEFT F/AUTO,OTHERS,2
-77.04774676,38.90170681,MIDNIGHT,11/15/2023,23187236,THEFT/OTHER,OTHERS,2
-77.03273216,38.92952468,EVENING,11/15/2023,23187591,THEFT/OTHER,OTHERS,3
-77.0280883,38.89674517,EVENING,11/16/2023,23188143,THEFT/OTHER,OTHERS,2
-77.01666746,38.91683229,EVENING,11/17/2023,23188594,THEFT/OTHER,OTHERS,3
-76.99030825,38.9201648,EVENING,11/18/2023,23189199,THEFT/OTHER,OTHERS,5
-76.93271368,38.89879839,DAY,11/19/2023,23189562,THEFT/OTHER,OTHERS,6
-77.07358582,38.96491379,EVENING,11/20/2023,23190279,THEFT/OTHER,OTHERS,2
-76.92982365,38.88381624,EVENING,11/1/2023,23179801,THEFT F/AUTO,OTHERS,6
-77.04087789,38.92387768,EVENING,11/3/2023,23180500,THEFT/OTHER,OTHERS,3
-76.95290168,38.91985367,EVENING,11/4/2023,23181559,THEFT/OTHER,OTHERS,5
-77.04198978,38.92970189,DAY,11/5/2023,23424310,THEFT/OTHER,OTHERS,3
-77.00057378,38.8305284,DAY,11/12/2023,23185784,ASSAULT W/DANGEROUS WEAPON,OTHERS,7
-77.03965547,38.92466408,DAY,11/15/2023,23424750,THEFT/OTHER,OTHERS,3
-76.95658384,38.89417211,EVENING,11/17/2023,23188632,ASSAULT W/DANGEROUS WEAPON,OTHERS,6
-77.00351646,38.90783328,MIDNIGHT,11/18/2023,23188830,THEFT/OTHER,OTHERS,5
-77.00430167,38.91628596,DAY,11/19/2023,23189564,MOTOR VEHICLE THEFT,OTHERS,5
-76.96653409,38.8558747,DAY,11/19/2023,23189568,THEFT F/AUTO,OTHERS,6
-76.98741931,38.85980706,DAY,11/19/2023,23189586,THEFT/OTHER,OTHERS,7
-76.99250643,38.94932862,DAY,11/19/2023,23189619,THEFT/OTHER,OTHERS,4
-76.99715929,38.92094079,EVENING,11/20/2023,23189852,ROBBERY,GUN,5
-76.94764978,38.89666367,EVENING,11/20/2023,23190304,THEFT F/AUTO,OTHERS,6
-77.00470383,38.8826098,MIDNIGHT,10/23/2023,23174349,MOTOR VEHICLE THEFT,OTHERS,1
-77.02731116,38.96945967,EVENING,10/25/2023,23175010,THEFT/OTHER,OTHERS,4
-76.98702411,38.88712896,DAY,10/24/2023,23175059,THEFT F/AUTO,OTHERS,1
-76.96513633,38.91714501,EVENING,10/25/2023,23175323,ASSAULT W/DANGEROUS WEAPON,GUN,5
-77.03179064,38.93166585,DAY,10/25/2023,23175530,ROBBERY,GUN,3
-77.00392581,38.82284852,MIDNIGHT,10/26/2023,23176099,THEFT/OTHER,OTHERS,7
-77.04422813,38.92324714,EVENING,10/24/2023,23175183,MOTOR VEHICLE THEFT,OTHERS,3
-77.05985382,38.95278533,EVENING,10/28/2023,23424159,THEFT F/AUTO,OTHERS,2
-77.03078796,38.91409899,DAY,11/2/2023,23424233,THEFT/OTHER,OTHERS,3
-76.99130218,38.93784892,EVENING,11/4/2023,23424292,THEFT/OTHER,OTHERS,5
-77.02698651,38.94863112,DAY,11/8/2023,23424465,THEFT/OTHER,OTHERS,4
-77.02838026,38.93231317,EVENING,10/27/2023,23176586,THEFT/OTHER,OTHERS,3
-76.97511483,38.91729421,DAY,10/27/2023,23176757,THEFT F/AUTO,OTHERS,5
-77.06413934,38.90685255,DAY,10/30/2023,23176785,THEFT/OTHER,OTHERS,2
-77.00826341,38.87929416,DAY,10/27/2023,23176810,ASSAULT W/DANGEROUS WEAPON,OTHERS,1
-77.0436664,38.91643805,DAY,10/27/2023,23176861,THEFT F/AUTO,OTHERS,3
-77.04166268,38.91447064,DAY,10/27/2023,23176891,MOTOR VEHICLE THEFT,OTHERS,2
-77.02090852,38.8948006,MIDNIGHT,10/29/2023,23177766,ROBBERY,OTHERS,1
-76.97511483,38.91729421,EVENING,10/29/2023,23178078,THEFT/OTHER,OTHERS,5
-77.00194481,38.82293403,DAY,10/30/2023,23178469,MOTOR VEHICLE THEFT,OTHERS,7
-77.06024058,38.90847847,DAY,10/31/2023,23179185,THEFT F/AUTO,OTHERS,2
-77.00588677,38.90605178,EVENING,10/31/2023,23179229,THEFT/OTHER,OTHERS,5
-76.96653604,38.92237358,MIDNIGHT,11/1/2023,23179559,MOTOR VEHICLE THEFT,OTHERS,5
-77.01107201,38.83325606,EVENING,11/5/2023,23182026,MOTOR VEHICLE THEFT,OTHERS,7
-77.03752812,38.90253283,EVENING,11/6/2023,23182039,THEFT F/AUTO,OTHERS,2
-77.02394369,38.88485142,DAY,11/16/2023,23182361,THEFT/OTHER,OTHERS,1
-76.93785709,38.8903722,EVENING,11/7/2023,23182765,MOTOR VEHICLE THEFT,OTHERS,6
-77.06391816,38.94487643,EVENING,11/7/2023,23182770,THEFT/OTHER,OTHERS,2
-77.08560384,38.94791079,EVENING,11/7/2023,23183140,THEFT F/AUTO,OTHERS,2
-77.08380461,38.94038044,EVENING,11/7/2023,23183209,ROBBERY,OTHERS,2
-77.00005193,38.87648769,DAY,11/8/2023,23183272,THEFT/OTHER,OTHERS,1
-77.0621667,38.91098395,EVENING,11/8/2023,23183317,ROBBERY,KNIFE,2
-77.03325629,38.91113448,EVENING,11/9/2023,23183858,THEFT/OTHER,OTHERS,2
-77.05808284,38.93483207,DAY,11/9/2023,23184179,THEFT/OTHER,OTHERS,2
-77.02651085,38.89735568,DAY,11/9/2023,23184214,THEFT/OTHER,OTHERS,2
-77.03540878,38.93125827,EVENING,11/10/2023,23184867,MOTOR VEHICLE THEFT,OTHERS,3
-77.02384763,38.93333725,MIDNIGHT,10/22/2023,23173877,ROBBERY,GUN,4
-77.0199148,38.90200251,MIDNIGHT,10/31/2023,23178911,THEFT F/AUTO,OTHERS,1
-76.989343,38.90593226,DAY,11/18/2023,23424794,THEFT/OTHER,OTHERS,5
-77.0556511,38.93563707,EVENING,11/19/2023,23189346,THEFT F/AUTO,OTHERS,2
-77.03195544,38.91002502,DAY,11/18/2023,23424860,THEFT/OTHER,OTHERS,2
-77.0135976,38.95503337,MIDNIGHT,10/22/2023,23173894,THEFT F/AUTO,OTHERS,4
-77.034268,38.93358473,DAY,10/24/2023,23175169,ROBBERY,GUN,4
-77.03645237,38.93589182,DAY,11/18/2023,23424816,THEFT F/AUTO,OTHERS,3
-76.98608266,38.90660755,DAY,11/18/2023,23424847,THEFT/OTHER,OTHERS,5
-77.02463565,38.91879983,DAY,11/18/2023,23424854,THEFT/OTHER,OTHERS,3
-77.03078994,38.91629207,DAY,11/19/2023,23424908,THEFT/OTHER,OTHERS,3
-77.03085983,38.9224369,EVENING,10/27/2023,23424138,THEFT/OTHER,OTHERS,3
-77.05329735,38.9044543,DAY,11/2/2023,23424237,THEFT F/AUTO,OTHERS,2
-76.93138412,38.88401954,EVENING,11/12/2023,23185465,MOTOR VEHICLE THEFT,OTHERS,6
-77.05913594,38.90390063,DAY,11/12/2023,23185795,THEFT/OTHER,OTHERS,2
-77.04379976,38.93100436,EVENING,11/12/2023,23185858,THEFT F/AUTO,OTHERS,3
-77.0006292,38.95309774,EVENING,11/13/2023,23185978,MOTOR VEHICLE THEFT,OTHERS,4
-76.93603979,38.88627286,DAY,11/13/2023,23186175,ASSAULT W/DANGEROUS WEAPON,KNIFE,6
-76.92545433,38.90233288,DAY,11/13/2023,23186252,THEFT F/AUTO,OTHERS,6
-77.03325664,38.90965936,EVENING,11/13/2023,23186517,THEFT/OTHER,OTHERS,2
-77.03880793,38.93350179,EVENING,11/14/2023,23186557,ASSAULT W/DANGEROUS WEAPON,OTHERS,3
-77.02784233,38.97656516,DAY,11/14/2023,23186895,THEFT/OTHER,OTHERS,4
-77.02808849,38.93294274,EVENING,11/16/2023,23187577,THEFT/OTHER,OTHERS,3
-77.058879,38.93620283,EVENING,11/15/2023,23187619,THEFT/OTHER,OTHERS,2
-77.00899955,38.83256873,MIDNIGHT,11/17/2023,23187984,ROBBERY,GUN,7
-77.02886581,38.89524275,DAY,11/17/2023,23188389,THEFT/OTHER,OTHERS,2
-77.00080401,38.95570609,EVENING,11/17/2023,23188452,THEFT/OTHER,OTHERS,4
-77.01990389,38.9103901,EVENING,10/27/2023,23424124,THEFT F/AUTO,OTHERS,3
-77.00278004,38.89201777,DAY,11/8/2023,23424463,THEFT/OTHER,OTHERS,1
-77.02693516,38.9482635,DAY,11/14/2023,23186942,MOTOR VEHICLE THEFT,OTHERS,4
-76.99103957,38.93303955,EVENING,11/18/2023,23189069,THEFT/OTHER,OTHERS,5
-77.0181719,38.91729833,DAY,11/2/2023,23424231,THEFT/OTHER,OTHERS,3
-77.03324729,38.91483889,DAY,11/2/2023,23424244,THEFT/OTHER,OTHERS,3
-77.07796907,38.93678521,DAY,11/8/2023,23424455,THEFT/OTHER,OTHERS,2
-77.00667056,38.87929192,DAY,11/12/2023,23424654,THEFT/OTHER,OTHERS,1
-77.00435542,38.87701219,DAY,11/18/2023,23424800,THEFT F/AUTO,OTHERS,1
-76.9902484,38.88348047,DAY,11/5/2023,23424309,THEFT/OTHER,OTHERS,1
-77.02294478,38.91039242,DAY,11/9/2023,23424551,THEFT/OTHER,OTHERS,3
-77.03078841,38.91700787,DAY,11/10/2023,23424596,THEFT/OTHER,OTHERS,3
-77.0327346,38.93283181,DAY,11/12/2023,23424642,THEFT/OTHER,OTHERS,4
-76.98952794,38.92865616,DAY,11/16/2023,23424766,THEFT F/AUTO,OTHERS,5
-77.05190543,38.9242076,DAY,11/18/2023,23424857,THEFT/OTHER,OTHERS,2
-77.04724923,38.90559331,EVENING,11/18/2023,23188613,ROBBERY,OTHERS,2
-77.02510435,38.94028518,EVENING,10/25/2023,23175804,THEFT/OTHER,OTHERS,4
-77.01617121,38.9129458,DAY,11/4/2023,23181381,MOTOR VEHICLE THEFT,OTHERS,3
-77.0371709,38.9247457,EVENING,11/8/2023,23183743,THEFT/OTHER,OTHERS,3
-77.02755376,38.90093076,DAY,11/14/2023,23186805,THEFT/OTHER,OTHERS,2
-77.00196342,38.83562564,EVENING,11/14/2023,23187027,MOTOR VEHICLE THEFT,OTHERS,7
-77.00053907,38.87434209,DAY,11/15/2023,23187377,MOTOR VEHICLE THEFT,OTHERS,1
-76.98550834,38.89037468,EVENING,11/6/2023,23182687,THEFT/OTHER,OTHERS,1
-77.0350807,38.93743401,MIDNIGHT,11/14/2023,23424693,THEFT/OTHER,OTHERS,4
-77.04167208,38.91002268,DAY,10/26/2023,23424108,THEFT F/AUTO,OTHERS,2
-76.99557009,38.88981229,EVENING,10/22/2023,23424076,THEFT/OTHER,OTHERS,1
-76.95660267,38.92216438,DAY,11/13/2023,23186249,MOTOR VEHICLE THEFT,OTHERS,5
-77.058879,38.93620283,DAY,11/13/2023,23186267,THEFT/OTHER,OTHERS,2
-77.01905626,38.93044106,EVENING,10/28/2023,23424149,THEFT/OTHER,OTHERS,4
-76.9977019,38.94073989,EVENING,11/5/2023,23181546,MOTOR VEHICLE THEFT,OTHERS,4
-76.99723556,38.84530521,DAY,11/5/2023,23181932,THEFT/OTHER,OTHERS,7
-77.02719913,38.9707068,EVENING,11/15/2023,23187100,MOTOR VEHICLE THEFT,OTHERS,4
-77.03110565,38.98474146,EVENING,11/15/2023,23187509,THEFT/OTHER,OTHERS,4
-76.99024478,38.88255346,EVENING,11/16/2023,23188113,THEFT/OTHER,OTHERS,1
-76.95831386,38.87238087,MIDNIGHT,11/17/2023,23188375,THEFT F/AUTO,OTHERS,6
-77.02519791,38.94456086,EVENING,11/17/2023,23188645,THEFT F/AUTO,OTHERS,4
-76.96762165,38.9231277,MIDNIGHT,11/18/2023,23188943,THEFT F/AUTO,OTHERS,5
-77.01617648,38.90313508,EVENING,11/20/2023,23189805,MOTOR VEHICLE THEFT,OTHERS,1
-76.9958484,38.92447255,DAY,11/20/2023,23189985,MOTOR VEHICLE THEFT,OTHERS,5
-77.03135772,38.92966243,DAY,10/22/2023,23174109,ASSAULT W/DANGEROUS WEAPON,GUN,3
-77.04087789,38.92387768,EVENING,10/23/2023,23174238,THEFT/OTHER,OTHERS,3
-76.92908648,38.89291027,MIDNIGHT,10/23/2023,23174373,THEFT/OTHER,OTHERS,6
-76.99497645,38.88323872,MIDNIGHT,10/23/2023,23174405,BURGLARY,OTHERS,1
-77.07838827,38.9324304,DAY,10/23/2023,23174542,MOTOR VEHICLE THEFT,OTHERS,2
-76.9981902,38.84411818,EVENING,10/25/2023,23175381,ROBBERY,GUN,7
-77.00054784,38.87569227,EVENING,10/25/2023,23175833,THEFT/OTHER,OTHERS,1
-76.99500243,38.95546798,DAY,10/26/2023,23176157,THEFT F/AUTO,OTHERS,4
-76.99314249,38.9222244,EVENING,10/26/2023,23176312,THEFT/OTHER,OTHERS,5
-77.01690493,38.95547308,EVENING,10/26/2023,23176333,THEFT/OTHER,OTHERS,4
-77.04087789,38.92387768,EVENING,10/26/2023,23176363,THEFT/OTHER,OTHERS,3
-76.95864891,38.88364144,MIDNIGHT,10/27/2023,23176634,THEFT/OTHER,OTHERS,6
-77.02885478,38.91700756,EVENING,10/29/2023,23177361,MOTOR VEHICLE THEFT,OTHERS,3
-77.03653927,38.90470415,MIDNIGHT,10/29/2023,23177907,THEFT/OTHER,OTHERS,2
-77.0027806,38.9595752,DAY,10/29/2023,23178038,MOTOR VEHICLE THEFT,OTHERS,4
-76.99754818,38.90941274,MIDNIGHT,10/30/2023,23178197,THEFT/OTHER,OTHERS,5
-77.03848522,38.91298832,DAY,10/31/2023,23424192,THEFT/OTHER,OTHERS,3
-77.04513767,38.93146697,EVENING,11/18/2023,23189179,THEFT F/AUTO,OTHERS,3
-77.02962507,38.9148387,EVENING,11/15/2023,23187522,THEFT/OTHER,OTHERS,3
-76.92915743,38.90105717,DAY,11/16/2023,23187581,THEFT/OTHER,OTHERS,6
-77.03654082,38.90374679,EVENING,10/23/2023,23174825,ROBBERY,GUN,2
