X,Y,CCN,REPORT_DAT
-77.058879,38.93620283,23184087,11/9/2023
-76.94841418,38.90000296,23185292,11/11/2023
-77.02495032,38.89832037,23186079,11/13/2023
-77.03325664,38.90965936,23174335,10/23/2023
-76.98928159,38.88760284,23174747,10/23/2023
-76.9903404,38.85642622,23175391,10/25/2023
-77.08529059,38.95991976,23175849,10/25/2023
-77.01179008,38.90132519,23176148,11/1/2023
-77.044741,38.92460324,23182144,11/6/2023
-77.02345841,38.90858218,23182352,11/6/2023
-77.03647037,38.92981571,23183358,11/8/2023
-77.03325664,38.90965936,23183434,11/8/2023
-77.02189701,38.91701817,23184149,11/9/2023
-76.9715679,38.86825278,23180069,11/2/2023
-76.97266114,38.86948365,23186996,11/14/2023
-76.97735707,38.87138915,23187249,11/15/2023
-77.01955986,38.88485559,23189065,11/18/2023
-77.0242899,38.92239179,23189235,11/18/2023
-77.03490352,38.96685652,23189345,11/20/2023
-77.02671099,38.93312287,23424245,11/2/2023
-77.03273098,38.94028167,23424261,11/2/2023
-77.01615256,38.97161427,23424466,11/8/2023
-76.98572674,38.90260545,23424516,11/9/2023
-77.07199944,38.9178168,23424482,11/8/2023
-77.06906791,38.91735419,23175586,10/25/2023
-76.96368238,38.92985242,23175787,10/25/2023
-77.02396504,38.90725167,23175992,10/26/2023
-77.02038597,38.9140983,23176069,10/26/2023
-77.00204122,38.89813204,23177477,10/28/2023
-77.03078986,38.91261658,23177561,10/29/2023
-77.02962367,38.91700673,23177765,10/29/2023
-77.02703879,38.92160314,23180179,11/2/2023
-76.94577872,38.86587772,23183369,11/8/2023
-76.9799399,38.90155459,23182066,11/5/2023
-77.04184839,38.89964985,23183250,11/7/2023
-76.97216661,38.92284736,23184177,11/9/2023
-76.92294509,38.90348986,23184910,11/10/2023
-77.02346476,38.90088157,23186096,11/14/2023
-77.03196162,38.89784049,23424106,10/26/2023
-77.05715307,38.96976545,23178640,10/30/2023
-77.02552565,38.95138852,23186010,11/13/2023
-77.01691677,38.90133123,23186798,11/14/2023
-77.03736283,38.932966,23187992,11/16/2023
-77.05400772,38.92571131,23175003,10/24/2023
-77.02482957,38.93922163,23175539,10/25/2023
-76.99375788,38.9215925,23175639,10/25/2023
-77.0249379,38.90037175,23184811,11/10/2023
-76.97819037,38.88490509,23424655,11/12/2023
-77.02731116,38.96945967,23180937,11/3/2023
-77.0219215,38.91113121,23182400,11/6/2023
-77.04235555,38.93058439,23184728,11/10/2023
-76.99616591,38.90251978,23185724,11/12/2023
-76.93161285,38.88474403,23186705,11/14/2023
-76.97009346,38.86304964,23187293,11/15/2023
-77.02498087,38.91409686,23188279,11/17/2023
-77.01494374,38.9159088,23173850,10/22/2023
-76.99436647,38.87753164,23174654,10/23/2023
-76.98261077,38.90128315,23175357,10/25/2023
-77.02845991,38.91919019,23181465,11/4/2023
-77.01060908,38.91038807,23182901,11/7/2023
-77.00225248,38.93678075,23174431,10/23/2023
-77.0327325,38.93353824,23175494,10/25/2023
-77.02647446,38.94560004,23176046,10/26/2023
-77.03272867,38.94453638,23176060,10/26/2023
-76.99005843,38.85847262,23176425,10/26/2023
-77.01582968,38.94774044,23178455,10/30/2023
-77.03273216,38.92952468,23180508,11/2/2023
-77.03325664,38.90965936,23187113,11/15/2023
-76.978131,38.88685794,23187238,11/15/2023
-76.99731607,38.88868456,23424164,10/29/2023
-77.06279614,38.90458633,23424411,11/7/2023
-77.03455933,38.91002536,23424618,11/10/2023
-77.03719296,38.93499202,23174304,10/23/2023
-77.05910571,38.93350815,23174511,10/23/2023
-77.03273216,38.92952468,23178645,10/31/2023
-77.02499024,38.90565361,23180598,11/3/2023
-76.95805787,38.88979484,23181279,11/4/2023
-76.951105,38.87188661,23177034,10/28/2023
-77.058879,38.93620283,23183717,11/8/2023
-77.03139393,38.90661263,23184765,11/10/2023
-76.91915108,38.89776203,23183833,11/8/2023
-77.02079371,38.87621705,23184077,11/9/2023
-76.99618547,38.88604897,23176314,10/26/2023
-77.02497746,38.89613926,23424133,10/27/2023
-77.00204344,38.87885244,23424580,11/10/2023
-77.05012656,38.90135035,23176549,10/27/2023
-77.02091907,38.89735051,23187648,11/16/2023
-77.02970766,38.93761143,23185820,11/12/2023
-77.06391816,38.94487643,23186272,11/13/2023
-77.04774676,38.90170681,23175819,10/25/2023
-76.95866143,38.88443411,23176359,10/27/2023
-76.93927087,38.88098882,23179665,11/1/2023
-77.02241943,38.91649675,23181131,11/5/2023
-76.9799399,38.90155459,23182380,11/6/2023
-77.06513567,38.96400509,23183679,11/9/2023
-77.00130522,38.8825055,23183924,11/9/2023
-76.97064989,38.92772725,23184250,11/9/2023
-77.00057506,38.89255858,23424381,11/7/2023
-77.00904099,38.92291735,23184517,11/10/2023
-77.03325664,38.90965936,23184743,11/10/2023
-77.04826292,38.91742499,23185221,11/11/2023
-76.99314249,38.9222244,23187583,11/15/2023
-77.03325664,38.90965936,23188369,11/17/2023
-77.00617286,38.94789134,23181907,11/5/2023
-76.97203562,38.86389833,23182595,11/6/2023
-77.03572977,38.93980894,23182647,11/7/2023
-76.93020572,38.89837362,23184187,11/9/2023
-77.02813849,38.95969039,23184325,11/9/2023
-77.02651557,38.91811803,23186390,11/13/2023
-77.02191734,38.91335618,23186456,11/14/2023
-77.00587997,38.87797517,23184420,11/10/2023
-76.95224001,38.90073607,23180396,11/3/2023
-77.04345504,38.90470782,23176116,10/26/2023
-77.04747694,38.92051733,23187871,11/16/2023
-77.03381379,38.93064194,23177903,10/29/2023
-77.06903434,38.95366966,23179460,11/1/2023
-77.08057211,38.94629098,23179743,11/1/2023
-77.02397085,38.90911789,23173715,10/22/2023
-77.058879,38.93620283,23174016,10/22/2023
-77.05216107,38.8995812,23184896,11/10/2023
-77.03195136,38.90452254,23187523,11/15/2023
-77.03325664,38.90965936,23184975,11/11/2023
-76.9973071,38.90021115,23188199,11/16/2023
-77.00295624,38.87701331,23189304,11/19/2023
-77.0364788,38.92869517,23184267,11/9/2023
-77.02704962,38.89544083,23184494,11/10/2023
-76.93355234,38.88976933,23184704,11/10/2023
-77.03965547,38.92466408,23186195,11/13/2023
-76.99618662,38.87951555,23187033,11/14/2023
-77.03965547,38.92466408,23187963,11/16/2023
-77.0327346,38.93283181,23188777,11/18/2023
-77.06140106,38.93824921,23179291,10/31/2023
-76.98551004,38.89280144,23424436,11/8/2023
-77.04597199,38.98744578,23180872,11/4/2023
-77.04771829,38.90964462,23181117,11/4/2023
-77.00612951,38.9200001,23181686,11/5/2023
-77.02756216,38.90565186,23182111,11/6/2023
-76.99111984,38.93402912,23182563,11/6/2023
-77.03858478,38.93184794,23182834,11/7/2023
-76.99730867,38.90133359,23183218,11/8/2023
-77.01167739,38.96714815,23180348,11/2/2023
-77.03995743,38.93483373,23180394,11/3/2023
-77.02294806,38.91557906,23185147,11/11/2023
-76.94694822,38.88331204,23186324,11/13/2023
-77.0348843,38.98039032,23424910,11/19/2023
-77.03273241,38.93735127,23189437,11/19/2023
-77.00468614,38.91149612,23424069,10/22/2023
-77.04884393,38.89785213,23424278,11/3/2023
-77.01851102,38.94925047,23189552,11/19/2023
-76.95998282,38.92634599,23424893,11/19/2023
-77.03458322,38.91862912,23189545,11/19/2023
-77.04946294,38.90527296,23189693,11/20/2023
-77.0144401,38.87466008,23189663,11/20/2023
-77.01311321,38.90076716,23424887,11/19/2023
-77.01990292,38.91187188,23189414,11/19/2023
-76.98850745,38.84033633,23189819,11/20/2023
-77.08458976,38.95854165,23189298,11/19/2023
-77.01719199,38.90053125,23189592,11/19/2023
-77.05298309,38.92606004,23424901,11/19/2023
-76.97595711,38.91302993,23189567,11/19/2023
-77.03491263,38.95835876,23189566,11/19/2023
-77.0405767,38.90022098,23189252,11/19/2023
-76.98221357,38.89037242,23424881,11/19/2023
-77.0300832,38.88863525,23424903,11/19/2023
-77.02463676,38.9170042,23189829,11/20/2023
-77.00587997,38.87797517,23184163,11/9/2023
-77.02092927,38.93446115,23185960,11/13/2023
-76.94802684,38.89461849,23187209,11/15/2023
-77.02673453,38.96729747,23188664,11/17/2023
-77.02294327,38.90965221,23188770,11/18/2023
-77.02440087,38.93697694,23182485,11/6/2023
-77.00588246,38.87885221,23180255,11/2/2023
-77.00740302,38.90645581,23176220,10/26/2023
-77.03078785,38.91919032,23180235,11/2/2023
-77.09705144,38.94605974,23189041,11/18/2023
-77.0493431,38.90964285,23178407,10/30/2023
-77.02115386,38.95749124,23177186,10/28/2023
-77.01060512,38.91557399,23424239,11/2/2023
-77.00906903,38.87141662,23174009,10/22/2023
-77.05808284,38.93483207,23175071,10/24/2023
-77.05808284,38.93483207,23175969,10/26/2023
-76.99144466,38.94628033,23177200,10/28/2023
-77.02971038,38.92310373,23177572,10/28/2023
-77.05190543,38.9242076,23180217,11/2/2023
-77.05361536,38.89055425,23173062,10/22/2023
-77.03261635,38.90453397,23174483,10/23/2023
-76.98634918,38.86608703,23185423,11/12/2023
-76.98842657,38.85418019,23174186,10/22/2023
-77.04236776,38.92163084,23188328,11/17/2023
-77.02498163,38.89982097,23186106,11/13/2023
-77.05808284,38.93483207,23187102,11/15/2023
-77.03339453,38.91975425,23176243,10/26/2023
-77.00470221,38.87797516,23178292,10/30/2023
-77.04554866,38.91475745,23173897,10/22/2023
-77.04344318,38.90790703,23189759,11/20/2023
-77.02592497,38.95974405,23189721,11/20/2023
-76.94179576,38.89261668,23189605,11/19/2023
-77.0307909,38.91557996,23189823,11/20/2023
-77.02886581,38.89524275,23189111,11/19/2023
-77.03325664,38.90965936,23189667,11/19/2023
-77.02504085,38.97361929,23424905,11/19/2023
-76.99030825,38.9201648,23189734,11/19/2023
-77.03553602,38.91187889,23188562,11/17/2023
-77.0199093,38.90252833,23189523,11/19/2023
-77.05679112,38.93261,23424725,11/15/2023
-77.02653752,38.9817542,23180767,11/3/2023
-77.03645237,38.93589182,23182476,11/7/2023
-77.0219191,38.89547082,23183360,11/8/2023
-77.02242491,38.91776873,23176643,10/27/2023
-77.03273216,38.92952468,23178774,10/31/2023
-77.02735053,38.93372772,23187558,11/15/2023
-77.03179837,38.9368468,23173935,10/22/2023
-77.08030055,38.94925444,23187422,11/15/2023
-77.01902134,38.93831423,23188682,11/17/2023
-77.04270258,38.89958171,23174755,10/23/2023
-77.03554252,38.90965076,23424175,10/29/2023
-77.02733542,38.95117777,23180695,11/3/2023
-76.94764978,38.89666367,23181236,11/4/2023
-77.02808578,38.91700495,23174328,10/23/2023
-77.02459085,38.92797517,23175021,10/24/2023
-77.06391816,38.94487643,23179181,10/31/2023
-76.99375788,38.9215925,23177407,10/28/2023
-76.96009911,38.92915825,23182847,11/7/2023
-77.00117084,38.95284335,23183322,11/8/2023
-76.97892157,38.84389198,23185172,11/11/2023
-76.9361134,38.90279472,23175970,10/26/2023
-76.94828261,38.88954986,23178629,10/30/2023
-76.97892157,38.84389198,23178637,10/30/2023
-77.02627218,38.92384341,23179475,11/1/2023
-77.0365032,38.91756582,23179491,11/1/2023
-77.02191797,38.90491338,23174531,10/23/2023
-77.00784244,38.87648114,23176306,10/26/2023
-77.03273216,38.92952468,23174497,10/23/2023
-77.03259257,38.9281796,23424171,10/29/2023
-76.99845098,38.89773793,23424294,11/4/2023
-77.06279614,38.90458633,23424307,11/5/2023
-76.92420032,38.88137107,23174840,10/24/2023
-77.06442854,38.97505932,23175213,10/24/2023
-76.99089199,38.89202033,23175337,10/25/2023
-76.99199756,38.82982467,23175669,10/25/2023
-76.99449048,38.86040865,23182521,11/6/2023
-77.03381379,38.93064194,23183331,11/8/2023
-77.00905531,38.90765056,23184649,11/10/2023
-77.02259007,38.94410413,23185738,11/12/2023
-77.04009335,38.90724929,23186131,11/13/2023
-76.99618489,38.88200452,23186707,11/14/2023
-76.98447018,38.89970613,23180316,11/2/2023
-77.0386819,38.91847208,23180625,11/3/2023
-76.99497888,38.88028356,23180883,11/3/2023
-77.03527137,38.93674248,23424316,11/5/2023
-76.985251,38.86634635,23182817,11/7/2023
-77.02962424,38.90645184,23183149,11/7/2023
-77.07103891,38.91967437,23183228,11/8/2023
-77.02808366,38.91629302,23181222,11/4/2023
-76.99715929,38.92094079,23181320,11/4/2023
-77.01209173,38.94387832,23182030,11/6/2023
-77.08455186,38.96102435,23174190,10/22/2023
-77.02651085,38.89735568,23183678,11/8/2023
-76.98564248,38.85077551,23183694,11/8/2023
-77.01067752,38.90857423,23424416,11/7/2023
-77.02599139,38.91028431,23424727,11/15/2023
-77.04182991,38.90686069,23424729,11/15/2023
-76.97036546,38.89666394,23174275,10/23/2023
-77.02316445,38.92858956,23174406,10/23/2023
-76.97095924,38.86102907,23174298,10/23/2023
-77.03026103,38.91113403,23174450,10/23/2023
-77.0266021,38.95625977,23175165,10/29/2023
-77.02634946,38.92483188,23175249,10/24/2023
-77.058879,38.93620283,23175708,10/25/2023
-77.03455933,38.91002536,23176820,10/27/2023
-76.97190944,38.84778977,23180389,11/2/2023
-77.02506106,38.91557953,23181231,11/4/2023
-77.04344051,38.90849647,23424262,11/2/2023
-77.10904036,38.93574593,23424382,11/7/2023
-77.03961253,38.92314556,23424426,11/8/2023
-77.05329735,38.9044543,23424649,11/12/2023
-76.96923946,38.85175473,23424718,11/15/2023
-77.03455933,38.91002536,23424823,11/18/2023
-77.02510435,38.94028518,23189135,11/18/2023
-77.02517222,38.93190961,23424368,11/7/2023
-77.04198978,38.92970189,23424424,11/8/2023
-76.99754818,38.90941274,23180986,11/3/2023
-77.03180289,38.93457652,23181687,11/5/2023
-77.01620622,38.89979634,23183363,11/8/2023
-76.94764978,38.89666367,23183719,11/8/2023
-76.98842657,38.85418019,23184721,11/10/2023
-76.95040046,38.8637292,23185249,11/11/2023
-77.01873297,38.88604699,23174197,10/22/2023
-77.05808284,38.93483207,23176517,10/26/2023
-77.03192807,38.95782426,23176866,10/27/2023
-77.02384763,38.93333725,23176886,10/27/2023
-77.01432715,38.97484567,23177190,10/28/2023
-77.0307909,38.91557996,23177974,10/29/2023
-76.99030825,38.9201648,23178189,11/3/2023
-77.03195412,38.91865635,23178489,10/30/2023
-77.01990154,38.91478382,23178990,10/31/2023
-77.092621,38.94175061,23180706,11/3/2023
-77.04182991,38.90686069,23181813,11/5/2023
-77.02703879,38.92160314,23180649,11/3/2023
-77.02812414,38.94613051,23181462,11/4/2023
-77.01893176,38.89547287,23424702,11/14/2023
-76.9509734,38.89268783,23183884,11/9/2023
-76.97621286,38.9216415,23184627,11/10/2023
-77.01990154,38.91478382,23185920,11/12/2023
-77.00586628,38.87556636,23186487,11/13/2023
-77.01945554,38.9152308,23186987,11/14/2023
-77.00747637,38.90565019,23188405,11/17/2023
-77.07587224,38.95550428,23189109,11/18/2023
-77.01990389,38.9103901,23424585,11/10/2023
-77.02808821,38.91995013,23424600,11/10/2023
-76.99219107,38.84469438,23174061,10/22/2023
-76.951105,38.87188661,23185928,11/13/2023
-76.97892157,38.84389198,23186285,11/13/2023
-77.03894608,38.92226261,23186402,11/13/2023
-77.03325664,38.90965936,23187915,11/16/2023
-77.00747812,38.90252357,23188003,11/16/2023
-77.02970553,38.94134285,23188247,11/18/2023
-76.98222608,38.86676437,23188365,11/17/2023
-77.06391816,38.94487643,23189330,11/19/2023
-76.99496748,38.88681888,23184702,11/10/2023
-76.9164104,38.89369461,23185339,11/11/2023
-77.02294806,38.91557906,23185629,11/12/2023
-77.0434375,38.91150643,23187544,11/15/2023
-77.00057971,38.8829697,23188054,11/16/2023
-77.00537314,38.87841313,23188278,11/17/2023
-76.99375788,38.9215925,23189183,11/18/2023
-76.93126383,38.87759209,23189310,11/19/2023
-77.03004791,38.9643897,23185636,11/12/2023
-76.96513633,38.91714501,23185690,11/12/2023
-77.01292935,38.86462997,23186212,11/13/2023
-77.02688713,38.96377764,23187210,11/15/2023
-77.01033414,38.95766835,23187469,11/15/2023
-77.02458571,38.93815618,23188065,11/17/2023
-77.02755376,38.90093076,23188147,11/16/2023
-76.99641416,38.89484746,23188170,11/16/2023
-77.02845991,38.91919019,23188179,11/17/2023
-77.0359901,38.92631766,23188292,11/17/2023
-76.95106622,38.8617188,23424590,11/10/2023
-77.00131014,38.89891947,23424096,10/24/2023
-77.01794461,38.91585685,23424686,11/14/2023
-77.03456135,38.90918326,23424811,11/18/2023
-77.03325664,38.90965936,23178816,10/31/2023
-76.96220665,38.87691009,23179422,11/1/2023
-77.00521012,38.87753284,23185279,11/11/2023
-77.02294501,38.91614875,23189084,11/18/2023
-77.00747825,38.90373934,23424380,11/7/2023
-77.02389364,38.91915464,23177736,10/29/2023
-77.03965547,38.92466408,23177856,10/29/2023
-76.96763934,38.85948534,23178109,10/29/2023
-77.02808239,38.91484088,23187051,11/14/2023
-77.03328634,38.91919369,23188325,11/17/2023
-77.01811423,38.81466865,23188564,11/17/2023
-76.97828264,38.90020034,23189008,11/18/2023
-77.07242403,38.93407016,23174940,10/24/2023
-76.99381868,38.84143739,23175614,10/25/2023
-76.94764978,38.89666367,23176474,10/27/2023
-76.94739017,38.86325738,23179560,11/1/2023
-77.03078785,38.91919032,23179800,11/6/2023
-77.02091471,38.90252851,23180176,11/4/2023
-76.99496458,38.89511441,23180820,11/4/2023
-77.02756306,38.91037043,23180877,11/3/2023
-76.94764978,38.89666367,23180950,11/4/2023
-77.01445223,38.90252472,23181287,11/4/2023
-77.03273165,38.93921725,23182636,11/7/2023
-77.02139523,38.91409397,23183170,11/7/2023
-77.00128757,38.87489619,23183509,11/8/2023
-77.03527137,38.93674248,23188102,11/16/2023
-77.01515287,38.87250055,23188533,11/17/2023
-77.0376445,38.93211678,23173839,10/22/2023
-77.00131185,38.88677727,23174246,10/23/2023
-76.96796037,38.85067456,23175343,10/25/2023
-77.06751131,38.93254692,23175703,10/25/2023
-77.02396504,38.90725167,23175985,10/26/2023
-76.99579069,38.96050102,23176147,10/26/2023
-77.0249379,38.90037175,23176389,10/26/2023
-77.02651085,38.89735568,23176850,10/27/2023
-76.99729828,38.89268295,23176856,10/29/2023
-77.03556238,38.90253182,23178518,10/30/2023
-76.98354747,38.90968879,23179345,11/1/2023
-77.03234411,38.90544588,23185606,11/12/2023
-76.93742844,38.87943219,23185624,11/12/2023
-77.00167124,38.90565438,23185956,11/13/2023
-77.02712258,38.94028122,23186038,11/13/2023
-77.02780941,38.9546226,23186243,11/13/2023
-76.98706704,38.86266152,23186628,11/13/2023
-77.03325041,38.91557938,23188316,11/17/2023
-77.000571,38.91864937,23189290,11/19/2023
-77.00745722,38.87797363,23189579,11/19/2023
-77.02295399,38.91932446,23188955,11/18/2023
-77.00747637,38.90565019,23424476,11/8/2023
-77.0241728,38.93550504,23186967,11/15/2023
-76.97445225,38.89664831,23187516,11/15/2023
-77.06566406,38.90681856,23187969,11/16/2023
-77.007472,38.90790804,23173845,10/22/2023
-77.02703924,38.92310492,23174048,10/22/2023
-77.00117084,38.95284335,23174302,10/23/2023
-77.03649202,38.92185595,23175104,10/24/2023
-76.98572674,38.90260545,23179396,10/31/2023
-77.01755512,38.90565154,23180349,11/2/2023
-77.03467665,38.96374352,23181679,11/5/2023
-77.00207705,38.82871191,23183249,11/8/2023
-77.02294802,38.91724425,23183355,11/8/2023
-76.93290787,38.89368428,23183807,11/9/2023
-77.07652543,38.92526561,23184719,11/10/2023
-76.9827977,38.89866561,23185522,11/12/2023
-76.98859366,38.8356678,23188836,11/17/2023
-77.02971022,38.93101762,23424153,10/28/2023
-77.03961253,38.92314556,23424671,11/12/2023
-77.02415764,38.95885045,23177405,10/28/2023
-76.93079681,38.87861435,23177995,10/29/2023
-77.0017409,38.95383785,23180155,11/2/2023
-77.0183567,38.91357065,23181201,11/4/2023
-76.97818324,38.86824056,23181670,11/5/2023
-77.00588677,38.90605178,23182382,11/6/2023
-77.01311321,38.90076716,23424891,11/19/2023
-77.04714798,38.91410173,23424105,10/26/2023
-77.03058786,38.95835926,23174023,10/22/2023
-76.92713551,38.87904561,23174793,10/23/2023
-77.00130926,38.90133308,23175329,10/24/2023
-77.02397085,38.90911789,23176518,10/27/2023
-77.03273216,38.92952468,23176929,10/27/2023
-77.01165272,38.89673797,23177268,10/28/2023
-76.98920977,38.88127328,23177716,10/29/2023
-77.02090793,38.90181965,23179469,11/1/2023
-76.97859809,38.87202767,23179689,11/1/2023
-76.98616866,38.8337138,23182931,11/7/2023
-77.0241728,38.93550504,23185511,11/12/2023
-77.01814638,38.91261184,23424165,10/29/2023
-76.99376391,38.88028503,23424179,10/30/2023
-76.98550596,38.89812809,23424885,11/19/2023
-77.0336553,38.8920973,23182275,11/6/2023
-77.03273216,38.92952468,23185594,11/12/2023
-77.0013019,38.92130484,23424086,10/22/2023
-77.00129769,38.87378878,23424609,11/10/2023
-76.94927902,38.86290364,23184950,11/11/2023
-77.02397999,38.90645241,23185990,11/13/2023
-77.02498163,38.89982097,23186076,11/13/2023
-76.92383134,38.90345414,23186765,11/14/2023
-76.94139642,38.88978602,23187020,11/14/2023
-76.93516766,38.90283994,23175529,10/25/2023
-77.058879,38.93620283,23176259,10/26/2023
-76.92963706,38.90537539,23176446,10/26/2023
-77.04774676,38.90170681,23178848,10/31/2023
-76.99001117,38.86438809,23178943,10/31/2023
-76.93858826,38.89113298,23188324,11/17/2023
-76.99715929,38.92094079,23182335,11/6/2023
-76.99558094,38.87754156,23183011,11/7/2023
-76.9912637,38.84198509,23183162,11/7/2023
-77.02191672,38.89982092,23185836,11/12/2023
-77.02295013,38.9008818,23186100,11/13/2023
-77.02757713,38.89488534,23187197,11/15/2023
-77.00905531,38.90765056,23188302,11/17/2023
-77.01814638,38.91261184,23173885,10/22/2023
-76.93126383,38.87759209,23174391,10/23/2023
-76.99111984,38.93402912,23175418,10/25/2023
-76.98150266,38.87075214,23175860,10/25/2023
-77.00540126,38.87991429,23178118,10/30/2023
-77.01086206,38.90672786,23178689,10/30/2023
-76.99314249,38.9222244,23181030,11/3/2023
-77.02344817,38.91777024,23182281,11/6/2023
-77.02704272,38.90491456,23424200,11/1/2023
-77.01854524,38.94999013,23424592,11/10/2023
-77.03195322,38.91665119,23424799,11/18/2023
-77.10351545,38.93494435,23174681,10/23/2023
-77.0009407,38.96270253,23175284,10/24/2023
-76.9323956,38.89047831,23175522,10/25/2023
-77.00581999,38.91700413,23175546,10/25/2023
-77.0363866,38.9636258,23188402,11/17/2023
-77.03651866,38.9115042,23175033,10/24/2023
-77.01755512,38.90565154,23176750,10/27/2023
-77.04130073,38.92162473,23176806,10/27/2023
-76.98887355,38.91178269,23178488,10/30/2023
-77.00747812,38.90252357,23179334,11/1/2023
-76.99715929,38.92094079,23181273,11/4/2023
-77.03078994,38.91629207,23181603,11/5/2023
-77.03407965,38.93478659,23182232,11/6/2023
-77.07703428,38.94591375,23182906,11/7/2023
-77.04132042,38.92535012,23424194,10/31/2023
-77.00587661,38.8770132,23424205,11/1/2023
-77.04344514,38.90757897,23173891,10/22/2023
-76.9602969,38.87696408,23184983,11/11/2023
-77.01521096,38.87797946,23185696,11/12/2023
-77.06528485,38.9078177,23186208,11/19/2023
-77.04168313,38.91828899,23187834,11/16/2023
-76.94733392,38.89432424,23187936,11/16/2023
-77.01905199,38.97529667,23189067,11/18/2023
-77.01183428,38.95158799,23189193,11/18/2023
-77.05808284,38.93483207,23175397,10/25/2023
-76.95607344,38.88819198,23175663,10/25/2023
-76.9931835,38.86226053,23176303,10/26/2023
-77.05808284,38.93483207,23176569,10/27/2023
-77.02651085,38.89735568,23178182,10/30/2023
-77.02189701,38.91701817,23178503,10/30/2023
-76.96738874,38.85131536,23178517,10/30/2023
-77.02441533,38.94619026,23178924,10/31/2023
-77.00057592,38.89956591,23179021,10/31/2023
-77.058879,38.93620283,23174762,10/23/2023
-77.02471762,38.91608992,23424342,11/6/2023
-76.99839498,38.90719076,23173856,10/22/2023
-76.99587105,38.8524577,23176656,10/27/2023
-77.02091471,38.90252851,23174007,10/22/2023
-76.99358597,38.83934824,23184514,11/10/2023
-76.99556645,38.90021164,23186128,11/13/2023
-76.98609419,38.86695734,23179968,11/2/2023
-76.98609412,38.86695739,23178196,10/30/2023
-77.0241728,38.93550504,23175401,10/25/2023
-76.99987501,38.84468514,23187860,11/16/2023
-76.99030825,38.9201648,23188024,11/16/2023
-76.93408898,38.89903781,23183533,11/8/2023
-77.01366002,38.89545739,23185285,11/11/2023
-76.92589131,38.89975048,23181466,11/4/2023
-76.98454542,38.91585172,23185126,11/11/2023
-77.04087789,38.92387768,23183408,11/8/2023
-76.96653585,38.85731406,23186465,11/13/2023
-77.04085865,38.90520683,23424402,11/7/2023
-77.025995,38.91986495,23424719,11/15/2023
-76.99950885,38.9037357,23188464,11/17/2023
-77.01517777,38.89783019,23175694,10/25/2023
-76.99178643,38.83407634,23176616,10/27/2023
-77.00130693,38.90021235,23185872,11/12/2023
-77.04030159,38.9256427,23424442,11/8/2023
-77.06277876,38.90370622,23424751,11/15/2023
-77.04168367,38.91920955,23424780,11/17/2023
-77.05807725,38.90390116,23177463,10/28/2023
-76.9931835,38.86226053,23424641,11/12/2023
-76.94764978,38.89666367,23173922,10/22/2023
-77.02459085,38.92797517,23176131,10/26/2023
-76.99003135,38.8395371,23181452,11/4/2023
-77.00588246,38.87885221,23424549,11/9/2023
-77.0280883,38.89674517,23186377,11/15/2023
-76.97113954,38.91895606,23182702,11/7/2023
-77.04087789,38.92387768,23188711,11/18/2023
-77.05474862,38.90327282,23424167,10/29/2023
-77.04577875,38.90101882,23175730,10/26/2023
-77.01557099,38.97495316,23181987,11/5/2023
-77.08742422,38.94791376,23182079,11/5/2023
-77.08376739,38.96004671,23174188,10/22/2023
-77.03325664,38.90965936,23186488,11/13/2023
-77.02390985,38.93763474,23187438,11/15/2023
-77.01606881,38.9001381,23187476,11/15/2023
-77.08962482,38.94791543,23179583,11/1/2023
-77.00204344,38.87885244,23184221,11/9/2023
-76.94957173,38.9019755,23187334,11/15/2023
-77.03460313,38.93257516,23187452,11/15/2023
-76.93775095,38.89643091,23180022,11/2/2023
-77.03259257,38.9281796,23175745,10/25/2023
-77.00667056,38.87929192,23177775,10/29/2023
-76.99169189,38.93618196,23180672,11/3/2023
-77.07287996,38.93045538,23189377,11/19/2023
-77.02842015,38.91113161,23424705,11/14/2023
-77.05014115,38.89783077,23424818,11/18/2023
-77.05910571,38.93350815,23184145,11/9/2023
-77.02782347,38.94187777,23184356,11/9/2023
-76.99375788,38.9215925,23186896,11/14/2023
-77.02191673,38.90911578,23178203,10/30/2023
-77.03966944,38.90315162,23183051,11/7/2023
-77.04008048,38.91039582,23174499,10/23/2023
-77.01696161,38.91150021,23176594,10/27/2023
-77.0280883,38.89674517,23176992,10/27/2023
-76.99839498,38.90719076,23174086,10/22/2023
-77.0013019,38.92130484,23188294,11/17/2023
-76.99557898,38.93237436,23188483,11/17/2023
-77.02742764,38.96809012,23176318,10/26/2023
-76.9967955,38.84327748,23186303,11/13/2023
-76.98294441,38.88410991,23424271,11/3/2023
-77.02885596,38.90253178,23178478,10/30/2023
-77.01578748,38.94108837,23175125,10/24/2023
-77.02294802,38.91724425,23176881,10/27/2023
-76.98702411,38.88712896,23424640,11/12/2023
-77.01192335,38.86959585,23178713,10/31/2023
-77.03273241,38.93735127,23176746,10/27/2023
-77.04182991,38.90686069,23424677,11/12/2023
-77.03325662,38.90838937,23185814,11/13/2023
-76.99386439,38.92199806,23424373,11/7/2023
-77.04155514,38.92719341,23424478,11/8/2023
-76.99088806,38.88760016,23176311,10/26/2023
-77.04577875,38.90101882,23187811,11/16/2023
-77.00056809,38.82803765,23186759,11/14/2023
-77.03460313,38.93257516,23186425,11/13/2023
-76.98379008,38.84685928,23182431,11/7/2023
-77.04285477,38.92301677,23424439,11/8/2023
-76.92901223,38.88977128,23187023,11/14/2023
-76.95313542,38.92459727,23178776,10/31/2023
